,version,image_path,height,width
1103,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1826.png,110,312
1104,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1827.png,289,157
1105,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1828.png,94,120
1106,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1829.png,649,302
1107,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\183.png,135,266
1108,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1830.png,498,306
1109,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1831.png,628,938
1110,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1832.png,190,238
1111,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1833.png,240,258
1112,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1834.png,810,472
1113,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1835.png,18,34
1114,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1836.png,92,96
1115,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1837.png,160,225
1116,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1838.png,488,424
1117,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1839.png,491,416
1118,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\184.png,93,119
1119,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1840.png,293,376
1120,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1841.png,799,935
1121,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1842.png,146,109
1122,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1843.png,744,680
1123,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1844.png,291,343
1124,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1845.png,530,365
1125,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1846.png,247,208
1126,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1847.png,308,661
1127,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1848.png,75,156
1128,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1849.png,34,143
1129,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\185.png,358,365
1130,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1850.png,42,67
1131,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1851.png,425,371
1132,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1852.png,94,111
1133,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1853.png,81,95
1134,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1854.png,202,630
1135,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1855.png,511,338
1136,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1856.png,34,16
1137,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1857.png,289,138
1138,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1858.png,667,282
1139,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1859.png,317,339
1140,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\186.png,144,147
1141,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1860.png,128,158
1142,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1861.png,117,135
1143,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1862.png,10,8
1144,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1863.png,480,831
1145,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1864.png,399,693
1146,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1865.png,35,157
1147,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1866.png,300,495
1148,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1867.png,212,185
1149,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1868.png,314,219
1150,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1869.png,292,609
1151,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\187.png,184,177
1152,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1870.png,68,202
1153,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1871.png,325,363
1154,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1872.png,212,150
1155,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1873.png,96,90
1156,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1874.png,240,305
1157,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1875.png,80,20
1158,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1876.png,297,35
1159,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1877.png,632,205
1160,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1878.png,413,246
1161,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1879.png,179,106
1162,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\188.png,4,69
1163,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1880.png,458,449
1164,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1881.png,214,218
1165,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1882.png,188,212
1166,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1883.png,304,161
1167,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1884.png,96,79
1168,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1885.png,297,29
1169,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1886.png,344,531
1170,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1887.png,277,394
1171,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1888.png,234,301
1172,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1889.png,77,109
1173,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\189.png,102,241
1174,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1890.png,538,368
1175,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1891.png,467,308
1176,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1892.png,161,226
1177,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1893.png,188,189
1178,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1894.png,282,290
1179,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1895.png,355,317
1180,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1896.png,68,139
1181,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1897.png,131,158
1182,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1898.png,297,552
1183,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1899.png,15,5
1184,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\19.png,264,135
1185,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\190.png,303,215
1186,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1900.png,503,822
1187,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1901.png,118,170
1188,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1902.png,80,157
1189,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1903.png,537,373
1190,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1904.png,140,51
1191,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1905.png,401,277
1192,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1906.png,347,395
1193,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1907.png,112,73
1194,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1908.png,25,11
1195,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1909.png,359,347
1196,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\191.png,81,238
1197,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1910.png,312,274
1198,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1911.png,43,158
1199,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1912.png,242,195
1200,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1913.png,747,659
1201,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1914.png,283,312
1202,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1915.png,471,131
1203,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1916.png,83,165
1204,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1917.png,314,142
1205,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1918.png,60,102
1206,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1919.png,12,66
1207,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\192.png,733,600
1208,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1920.png,313,467
1209,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1921.png,8,10
1210,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1922.png,372,253
1211,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1923.png,100,114
1212,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1924.png,107,230
1213,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1925.png,190,175
1214,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1926.png,268,246
1215,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1927.png,423,535
1216,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1928.png,36,143
1217,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1929.png,168,58
1218,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\193.png,265,394
1219,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1930.png,459,457
1220,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1931.png,281,387
1221,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1932.png,88,175
1222,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1933.png,224,155
1223,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1934.png,116,101
1224,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1935.png,533,517
1225,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1936.png,62,110
1226,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1937.png,258,260
1227,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1938.png,434,457
1228,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1939.png,286,83
1229,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\194.png,10,28
1230,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1940.png,328,391
1231,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1941.png,130,158
1232,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1942.png,377,290
1233,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1943.png,203,71
1234,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1944.png,119,93
1235,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1945.png,175,134
1236,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1946.png,73,72
1237,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1947.png,6,2
1238,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1948.png,197,173
1239,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1949.png,173,186
1240,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\195.png,77,152
1241,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1950.png,89,123
1242,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1951.png,265,390
1243,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1952.png,550,328
1244,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1953.png,112,81
1245,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1954.png,330,477
1246,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1955.png,590,269
1247,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1956.png,366,216
1248,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1957.png,177,107
1249,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1958.png,495,306
1250,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1959.png,517,558
1251,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\196.png,163,182
1252,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1960.png,440,577
1253,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1961.png,374,246
1254,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1962.png,481,245
1255,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1963.png,229,128
1256,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1964.png,519,556
1257,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1965.png,19,80
1258,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1966.png,318,172
1259,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1967.png,434,345
1260,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1968.png,18,38
1261,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1969.png,279,400
1262,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\197.png,334,223
1263,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1970.png,218,205
1264,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1971.png,136,472
1265,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1972.png,396,320
1266,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1973.png,455,265
1267,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1974.png,218,86
1268,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1975.png,216,214
1269,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1976.png,796,946
1270,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1977.png,656,747
1271,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1978.png,493,298
1272,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1979.png,189,133
1273,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\198.png,175,87
1274,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1980.png,52,55
1275,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1981.png,20,83
1276,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1982.png,94,80
1277,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1983.png,141,314
1278,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1984.png,293,235
1279,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1985.png,832,526
1280,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1986.png,170,276
1281,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1987.png,382,540
1282,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1988.png,514,409
1283,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1989.png,75,153
1284,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\199.png,283,307
1285,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1990.png,257,416
1286,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1991.png,656,727
1287,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1992.png,164,83
1288,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1993.png,412,453
1289,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1994.png,98,144
1290,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1995.png,161,138
1291,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1996.png,244,118
1292,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1997.png,314,274
1293,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1998.png,170,118
1294,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\1999.png,221,294
1295,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2.png,110,220
1296,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\20.png,76,79
1297,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\200.png,69,139
1298,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2000.png,87,75
1299,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2001.png,304,431
1300,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2002.png,61,106
1301,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2003.png,190,208
1302,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2004.png,551,532
1303,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2005.png,203,242
1304,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2006.png,152,323
1305,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2007.png,453,258
1306,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2008.png,10,65
1307,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2009.png,160,274
1308,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\201.png,179,333
1309,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2010.png,129,188
1310,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2011.png,228,368
1311,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2012.png,174,197
1312,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2013.png,214,116
1313,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2014.png,176,240
1314,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2015.png,312,289
1315,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2016.png,139,70
1316,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2017.png,139,78
1317,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2018.png,536,415
1318,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2019.png,497,1023
1319,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\202.png,203,201
1320,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2020.png,93,78
1321,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2021.png,143,131
1322,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2022.png,190,175
1323,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2023.png,306,258
1324,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2024.png,209,188
1325,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2025.png,197,241
1326,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2026.png,337,430
1327,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2027.png,126,75
1328,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2028.png,100,92
1329,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2029.png,155,130
1330,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\203.png,771,666
1331,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2030.png,410,453
1332,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2031.png,5,15
1333,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2032.png,395,348
1334,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2033.png,112,73
1335,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2034.png,184,194
1336,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2035.png,129,289
1337,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2036.png,123,89
1338,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2037.png,447,161
1339,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2038.png,223,496
1340,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2039.png,315,261
1341,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\204.png,214,217
1342,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2040.png,124,94
1343,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2041.png,394,448
1344,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2042.png,208,236
1345,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2043.png,34,33
1346,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2044.png,615,335
1347,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\2045.png,480,328
